USD/Gold per ounce,price,,,
05/01/2015,1203.70,,,
06/01/2015,1218.45,,,
07/01/2015,1210.05,,,
08/01/2015,1208.63,,,
09/01/2015,1222.65,,,
12/01/2015,1233.26,,,
13/01/2015,1230.36,,,
14/01/2015,1229.55,,,
15/01/2015,1261.16,,,
16/01/2015,1279.81,,,
19/01/2015,1276.70,,,
20/01/2015,1293.56,,,
21/01/2015,1293.06,,,
22/01/2015,1301.23,,,
23/01/2015,1294.15,,,
26/01/2015,1280.86,,,
27/01/2015,1292.08,,,
28/01/2015,1284.35,,,
29/01/2015,1256.50,,,
30/01/2015,1282.80,,,
02/02/2015,1274.69,,,
03/02/2015,1259.71,,,
04/02/2015,1269.65,,,
05/02/2015,1264.40,,,
06/02/2015,1233.22,,,
09/02/2015,1238.93,,,
10/02/2015,1233.80,,,
11/02/2015,1218.66,,,
12/02/2015,1222.20,,,
13/02/2015,1229.20,,,
16/02/2015,1231.10,,,
17/02/2015,1209.00,,,
18/02/2015,1212.61,,,
19/02/2015,1207.05,,,
20/02/2015,1201.91,,,
23/02/2015,1201.42,,,
24/02/2015,1199.51,,,
25/02/2015,1204.40,,,
26/02/2015,1208.30,,,
27/02/2015,1212.55,,,
02/03/2015,1206.70,,,
03/03/2015,1203.31,,,
04/03/2015,1199.45,,,
05/03/2015,1198.20,,,
06/03/2015,1166.72,,,
09/03/2015,1166.55,,,
10/03/2015,1161.18,,,
11/03/2015,1154.05,,,
12/03/2015,1153.30,,,
13/03/2015,1158.73,,,
16/03/2015,1153.84,,,
17/03/2015,1148.55,,,
18/03/2015,1166.75,,,
19/03/2015,1170.90,,,
20/03/2015,1182.18,,,
23/03/2015,1188.70,,,
24/03/2015,1192.73,,,
25/03/2015,1195.25,,,
26/03/2015,1203.98,,,
27/03/2015,1198.80,,,
30/03/2015,1185.70,,,
31/03/2015,1183.10,,,
01/04/2015,1204.00,,,
02/04/2015,1201.84,,,
03/04/2015,1210.15,,,
06/04/2015,1214.30,,,
07/04/2015,1208.20,,,
08/04/2015,1202.40,,,
09/04/2015,1194.46,,,
10/04/2015,1207.65,,,
13/04/2015,1198.27,,,
14/04/2015,1193.08,,,
15/04/2015,1201.30,,,
16/04/2015,1197.15,,,
17/04/2015,1204.15,,,
20/04/2015,1196.10,,,
21/04/2015,1202.28,,,
22/04/2015,1186.90,,,
23/04/2015,1193.60,,,
24/04/2015,1178.87,,,
27/04/2015,1201.55,,,
28/04/2015,1211.60,,,
29/04/2015,1204.30,,,
30/04/2015,1183.85,,,
01/05/2015,1178.10,,,
04/05/2015,1187.80,,,
05/05/2015,1192.83,,,
06/05/2015,1191.30,,,
07/05/2015,1184.30,,,
08/05/2015,1187.65,,,
11/05/2015,1183.70,,,
12/05/2015,1193.10,,,
13/05/2015,1215.23,,,
14/05/2015,1221.12,,,
15/05/2015,1223.10,,,
18/05/2015,1225.24,,,
19/05/2015,1207.34,,,
20/05/2015,1209.17,,,
21/05/2015,1205.95,,,
22/05/2015,1205.88,,,
25/05/2015,1206.80,,,
26/05/2015,1186.55,,,
27/05/2015,1187.40,,,
28/05/2015,1187.70,,,
29/05/2015,1189.75,,,
01/06/2015,1188.65,,,
02/06/2015,1193.34,,,
03/06/2015,1184.75,,,
04/06/2015,1176.05,,,
05/06/2015,1171.25,,,
08/06/2015,1173.45,,,
09/06/2015,1176.20,,,
10/06/2015,1185.98,,,
11/06/2015,1181.80,,,
12/06/2015,1180.30,,,
15/06/2015,1185.90,,,
16/06/2015,1181.45,,,
17/06/2015,1185.05,,,
18/06/2015,1200.92,,,
19/06/2015,1199.76,,,
22/06/2015,1184.70,,,
23/06/2015,1177.94,,,
24/06/2015,1174.80,,,
25/06/2015,1172.83,,,
26/06/2015,1174.58,,,
29/06/2015,1179.95,,,
30/06/2015,1172.20,,,
01/07/2015,1168.50,,,
02/07/2015,1165.75,,,
03/07/2015,1167.44,,,
06/07/2015,1169.65,,,
07/07/2015,1155.15,,,
08/07/2015,1157.85,,,
09/07/2015,1159.15,,,
10/07/2015,1163.56,,,
13/07/2015,1157.60,,,
14/07/2015,1155.03,,,
15/07/2015,1149.25,,,
16/07/2015,1144.65,,,
17/07/2015,1133.60,,,
20/07/2015,1096.55,,,
21/07/2015,1101.01,,,
22/07/2015,1092.95,,,
23/07/2015,1090.40,,,
24/07/2015,1098.35,,,
27/07/2015,1094.02,,,
28/07/2015,1094.95,,,
29/07/2015,1096.31,,,
30/07/2015,1087.49,,,
31/07/2015,1095.40,,,
03/08/2015,1085.75,,,
04/08/2015,1087.00,,,
05/08/2015,1084.65,,,
06/08/2015,1089.01,,,
07/08/2015,1093.80,,,
10/08/2015,1104.11,,,
11/08/2015,1108.61,,,
12/08/2015,1124.90,,,
13/08/2015,1114.65,,,
14/08/2015,1113.70,,,
17/08/2015,1117.26,,,
18/08/2015,1117.61,,,
19/08/2015,1134.06,,,
20/08/2015,1152.76,,,
21/08/2015,1160.65,,,
24/08/2015,1154.65,,,
25/08/2015,1140.25,,,
26/08/2015,1125.15,,,
27/08/2015,1125.31,,,
28/08/2015,1133.56,,,
31/08/2015,1134.10,,,
01/09/2015,1139.70,,,
02/09/2015,1133.65,,,
03/09/2015,1124.85,,,
04/09/2015,1122.60,,,
07/09/2015,1119.10,,,
08/09/2015,1121.40,,,
09/09/2015,1105.70,,,
10/09/2015,1111.15,,,
11/09/2015,1107.50,,,
14/09/2015,1108.40,,,
15/09/2015,1105.00,,,
16/09/2015,1119.15,,,
17/09/2015,1131.20,,,
18/09/2015,1139.00,,,
21/09/2015,1133.10,,,
22/09/2015,1124.60,,,
23/09/2015,1130.00,,,
24/09/2015,1153.62,,,
25/09/2015,1145.86,,,
28/09/2015,1131.65,,,
29/09/2015,1127.06,,,
30/09/2015,1114.60,,,
01/10/2015,1113.16,,,
02/10/2015,1137.74,,,
05/10/2015,1135.60,,,
06/10/2015,1146.70,,,
07/10/2015,1145.00,,,
08/10/2015,1138.56,,,
09/10/2015,1157.13,,,
12/10/2015,1163.60,,,
13/10/2015,1168.40,,,
14/10/2015,1184.81,,,
15/10/2015,1182.70,,,
16/10/2015,1176.90,,,
19/10/2015,1170.30,,,
20/10/2015,1175.70,,,
21/10/2015,1166.70,,,
22/10/2015,1165.65,,,
23/10/2015,1163.86,,,
26/10/2015,1162.80,,,
27/10/2015,1166.55,,,
28/10/2015,1155.70,,,
29/10/2015,1145.51,,,
30/10/2015,1142.00,,,
02/11/2015,1133.35,,,
03/11/2015,1117.21,,,
04/11/2015,1107.06,,,
05/11/2015,1103.55,,,
06/11/2015,1088.26,,,
09/11/2015,1091.71,,,
10/11/2015,1089.51,,,
11/11/2015,1085.76,,,
12/11/2015,1084.65,,,
13/11/2015,1083.26,,,
16/11/2015,1082.46,,,
17/11/2015,1069.96,,,
18/11/2015,1070.76,,,
19/11/2015,1082.00,,,
20/11/2015,1077.71,,,
23/11/2015,1068.94,,,
24/11/2015,1075.11,,,
25/11/2015,1071.01,,,
26/11/2015,1071.30,,,
27/11/2015,1058.41,,,
30/11/2015,1064.02,,,
01/12/2015,1069.11,,,
02/12/2015,1053.31,,,
03/12/2015,1062.17,,,
04/12/2015,1086.61,,,
07/12/2015,1069.99,,,
08/12/2015,1074.31,,,
09/12/2015,1072.81,,,
10/12/2015,1071.14,,,
11/12/2015,1074.51,,,
14/12/2015,1062.60,,,
15/12/2015,1060.36,,,
16/12/2015,1072.56,,,
17/12/2015,1051.36,,,
18/12/2015,1065.81,,,
21/12/2015,1078.06,,,
22/12/2015,1071.96,,,
23/12/2015,1070.10,,,
24/12/2015,1075.13,,,
25/12/2015,1075.50,,,
28/12/2015,1068.65,,,
29/12/2015,1068.61,,,
30/12/2015,1060.70,,,
31/12/2015,1060.91,,,
01/01/2016,1060.24,,,
04/01/2016,1074.30,,,
05/01/2016,1077.26,,,
06/01/2016,1094.30,,,
07/01/2016,1109.10,,,
08/01/2016,1103.84,,,
11/01/2016,1093.86,,,
12/01/2016,1086.66,,,
13/01/2016,1093.11,,,
14/01/2016,1077.60,,,
15/01/2016,1088.71,,,
18/01/2016,1088.60,,,
19/01/2016,1086.72,,,
20/01/2016,1100.62,,,
21/01/2016,1101.21,,,
22/01/2016,1097.91,,,
25/01/2016,1107.66,,,
26/01/2016,1120.17,,,
27/01/2016,1125.19,,,
28/01/2016,1114.74,,,
29/01/2016,1117.64,,,
01/02/2016,1128.46,,,
02/02/2016,1128.71,,,
03/02/2016,1142.53,,,
04/02/2016,1155.36,,,
05/02/2016,1173.29,,,
08/02/2016,1190.76,,,
09/02/2016,1188.46,,,
10/02/2016,1197.11,,,
11/02/2016,1246.51,,,
12/02/2016,1237.66,,,
15/02/2016,1209.30,,,
16/02/2016,1199.96,,,
17/02/2016,1208.76,,,
18/02/2016,1231.95,,,
19/02/2016,1227.81,,,
22/02/2016,1208.36,,,
23/02/2016,1227.06,,,
24/02/2016,1228.96,,,
25/02/2016,1234.26,,,
26/02/2016,1222.21,,,
29/02/2016,1237.76,,,
01/03/2016,1231.86,,,
02/03/2016,1239.91,,,
03/03/2016,1263.31,,,
04/03/2016,1259.06,,,
07/03/2016,1267.01,,,
08/03/2016,1260.71,,,
09/03/2016,1252.56,,,
10/03/2016,1271.06,,,
11/03/2016,1248.06,,,
14/03/2016,1234.90,,,
15/03/2016,1232.00,,,
16/03/2016,1262.70,,,
17/03/2016,1257.15,,,
18/03/2016,1254.59,,,
21/03/2016,1243.29,,,
22/03/2016,1248.00,,,
23/03/2016,1219.80,,,
24/03/2016,1216.19,,,
25/03/2016,1216.10,,,
28/03/2016,1220.65,,,
29/03/2016,1241.80,,,
30/03/2016,1224.45,,,
31/03/2016,1231.95,,,
01/04/2016,1222.11,,,
04/04/2016,1214.65,,,
05/04/2016,1230.69,,,
06/04/2016,1221.85,,,
07/04/2016,1240.29,,,
08/04/2016,1240.01,,,
11/04/2016,1257.55,,,
12/04/2016,1255.56,,,
13/04/2016,1242.76,,,
14/04/2016,1227.01,,,
15/04/2016,1233.66,,,
18/04/2016,1231.15,,,
19/04/2016,1250.10,,,
20/04/2016,1243.30,,,
21/04/2016,1248.46,,,
22/04/2016,1231.91,,,
25/04/2016,1237.50,,,
26/04/2016,1242.59,,,
27/04/2016,1245.70,,,
28/04/2016,1266.08,,,
29/04/2016,1293.36,,,
02/05/2016,1291.21,,,
03/05/2016,1285.60,,,
04/05/2016,1279.11,,,
05/05/2016,1277.66,,,
06/05/2016,1288.30,,,
09/05/2016,1263.46,,,
10/05/2016,1266.00,,,
11/05/2016,1277.31,,,
12/05/2016,1263.11,,,
13/05/2016,1273.20,,,
16/05/2016,1273.46,,,
17/05/2016,1279.60,,,
18/05/2016,1257.90,,,
19/05/2016,1254.10,,,
20/05/2016,1251.91,,,
23/05/2016,1248.49,,,
24/05/2016,1226.50,,,
25/05/2016,1223.78,,,
26/05/2016,1219.75,,,
27/05/2016,1212.15,,,
30/05/2016,1205.20,,,
31/05/2016,1214.69,,,
01/06/2016,1212.40,,,
02/06/2016,1210.49,,,
03/06/2016,1244.09,,,
06/06/2016,1244.86,,,
07/06/2016,1243.39,,,
08/06/2016,1261.76,,,
09/06/2016,1268.40,,,
10/06/2016,1273.80,,,
13/06/2016,1283.65,,,
14/06/2016,1285.46,,,
15/06/2016,1291.11,,,
16/06/2016,1278.59,,,
17/06/2016,1298.21,,,
20/06/2016,1289.75,,,
21/06/2016,1268.06,,,
22/06/2016,1265.91,,,
23/06/2016,1255.25,,,
24/06/2016,1315.48,,,
27/06/2016,1324.39,,,
28/06/2016,1312.11,,,
29/06/2016,1318.51,,,
30/06/2016,1321.78,,,
01/07/2016,1341.91,,,
04/07/2016,1350.40,,,
05/07/2016,1355.69,,,
06/07/2016,1363.51,,,
07/07/2016,1360.20,,,
08/07/2016,1366.40,,,
11/07/2016,1354.85,,,
12/07/2016,1331.25,,,
13/07/2016,1342.45,,,
14/07/2016,1334.70,,,
15/07/2016,1337.45,,,
18/07/2016,1328.39,,,
19/07/2016,1331.73,,,
20/07/2016,1315.51,,,
21/07/2016,1330.70,,,
22/07/2016,1322.01,,,
25/07/2016,1315.15,,,
26/07/2016,1319.84,,,
27/07/2016,1339.42,,,
28/07/2016,1335.47,,,
29/07/2016,1350.59,,,
01/08/2016,1352.85,,,
02/08/2016,1363.20,,,
03/08/2016,1357.50,,,
04/08/2016,1360.80,,,
05/08/2016,1335.09,,,
08/08/2016,1335.10,,,
09/08/2016,1340.31,,,
10/08/2016,1346.27,,,
11/08/2016,1338.39,,,
12/08/2016,1335.71,,,
15/08/2016,1338.91,,,
16/08/2016,1345.70,,,
17/08/2016,1348.18,,,
18/08/2016,1351.93,,,
19/08/2016,1341.22,,,
22/08/2016,1338.27,,,
23/08/2016,1337.35,,,
24/08/2016,1323.25,,,
25/08/2016,1321.20,,,
26/08/2016,1320.85,,,
29/08/2016,1323.01,,,
30/08/2016,1310.65,,,
31/08/2016,1308.45,,,
01/09/2016,1313.47,,,
02/09/2016,1324.65,,,
05/09/2016,1326.33,,,
06/09/2016,1349.56,,,
07/09/2016,1344.88,,,
08/09/2016,1337.95,,,
09/09/2016,1327.69,,,
12/09/2016,1327.15,,,
13/09/2016,1318.61,,,
14/09/2016,1322.60,,,
15/09/2016,1313.80,,,
16/09/2016,1310.06,,,
19/09/2016,1313.22,,,
20/09/2016,1314.60,,,
21/09/2016,1336.45,,,
22/09/2016,1336.67,,,
23/09/2016,1337.21,,,
26/09/2016,1337.56,,,
27/09/2016,1327.14,,,
28/09/2016,1321.23,,,
29/09/2016,1320.05,,,
30/09/2016,1315.80,,,
03/10/2016,1311.45,,,
04/10/2016,1267.81,,,
05/10/2016,1266.16,,,
06/10/2016,1254.22,,,
07/10/2016,1256.48,,,
10/10/2016,1259.36,,,
11/10/2016,1252.75,,,
12/10/2016,1254.73,,,
13/10/2016,1257.49,,,
14/10/2016,1250.05,,,
17/10/2016,1255.20,,,
18/10/2016,1262.24,,,
19/10/2016,1268.90,,,
20/10/2016,1265.80,,,
21/10/2016,1266.25,,,
24/10/2016,1264.06,,,
25/10/2016,1273.85,,,
26/10/2016,1266.61,,,
27/10/2016,1267.80,,,
28/10/2016,1275.91,,,
31/10/2016,1277.28,,,
01/11/2016,1287.80,,,
02/11/2016,1296.89,,,
03/11/2016,1303.25,,,
04/11/2016,1303.75,,,
07/11/2016,1281.32,,,
08/11/2016,1275.26,,,
09/11/2016,1277.80,,,
10/11/2016,1259.68,,,
11/11/2016,1225.58,,,
14/11/2016,1219.86,,,
15/11/2016,1227.98,,,
16/11/2016,1224.90,,,
17/11/2016,1216.01,,,
18/11/2016,1208.31,,,
21/11/2016,1213.66,,,
22/11/2016,1211.86,,,
23/11/2016,1187.65,,,
24/11/2016,1183.20,,,
25/11/2016,1182.88,,,
28/11/2016,1193.38,,,
29/11/2016,1188.34,,,
30/11/2016,1172.70,,,
01/12/2016,1170.91,,,
02/12/2016,1176.88,,,
05/12/2016,1170.18,,,
06/12/2016,1169.64,,,
07/12/2016,1173.90,,,
08/12/2016,1170.46,,,
09/12/2016,1157.75,,,
12/12/2016,1162.12,,,
13/12/2016,1157.96,,,
14/12/2016,1144.12,,,
15/12/2016,1128.34,,,
16/12/2016,1133.99,,,
19/12/2016,1138.66,,,
20/12/2016,1131.80,,,
21/12/2016,1131.41,,,
22/12/2016,1128.60,,,
23/12/2016,1133.11,,,
26/12/2016,1133.56,,,
27/12/2016,1138.85,,,
28/12/2016,1142.05,,,
29/12/2016,1158.24,,,
30/12/2016,1151.46,,,
03/01/2017,1158.82,,,
04/01/2017,1163.40,,,
05/01/2017,1180.39,,,
06/01/2017,1172.72,,,
09/01/2017,1181.16,,,
10/01/2017,1187.64,,,
11/01/2017,1191.46,,,
12/01/2017,1195.56,,,
13/01/2017,1197.26,,,
16/01/2017,1202.80,,,
17/01/2017,1216.46,,,
18/01/2017,1203.54,,,
19/01/2017,1204.76,,,
20/01/2017,1209.56,,,
23/01/2017,1217.38,,,
24/01/2017,1208.74,,,
25/01/2017,1200.22,,,
26/01/2017,1188.49,,,
27/01/2017,1191.21,,,
30/01/2017,1194.96,,,
31/01/2017,1210.51,,,
01/02/2017,1209.11,,,
02/02/2017,1215.81,,,
03/02/2017,1219.80,,,
06/02/2017,1235.48,,,
07/02/2017,1233.64,,,
08/02/2017,1241.61,,,
09/02/2017,1230.51,,,
10/02/2017,1234.01,,,
13/02/2017,1225.06,,,
14/02/2017,1228.20,,,
15/02/2017,1232.56,,,
16/02/2017,1238.76,,,
17/02/2017,1235.22,,,
20/02/2017,1238.00,,,
21/02/2017,1235.90,,,
22/02/2017,1237.31,,,
23/02/2017,1249.34,,,
24/02/2017,1256.56,,,
27/02/2017,1252.68,,,
28/02/2017,1248.52,,,
01/03/2017,1248.86,,,
02/03/2017,1234.72,,,
03/03/2017,1234.22,,,
06/03/2017,1225.56,,,
07/03/2017,1215.57,,,
08/03/2017,1207.50,,,
09/03/2017,1200.76,,,
10/03/2017,1204.47,,,
13/03/2017,1203.55,,,
14/03/2017,1198.33,,,
15/03/2017,1218.65,,,
16/03/2017,1226.40,,,
17/03/2017,1228.40,,,
20/03/2017,1233.15,,,
21/03/2017,1244.50,,,
22/03/2017,1248.85,,,
23/03/2017,1244.80,,,
24/03/2017,1243.80,,,
27/03/2017,1253.79,,,
28/03/2017,1251.52,,,
29/03/2017,1251.95,,,
30/03/2017,1242.90,,,
31/03/2017,1248.63,,,
03/04/2017,1252.85,,,
04/04/2017,1255.47,,,
05/04/2017,1254.80,,,
06/04/2017,1251.30,,,
07/04/2017,1253.55,,,
10/04/2017,1254.23,,,
11/04/2017,1274.06,,,
12/04/2017,1286.10,,,
13/04/2017,1287.36,,,
14/04/2017,1285.19,,,
17/04/2017,1284.30,,,
18/04/2017,1289.26,,,
19/04/2017,1278.91,,,
20/04/2017,1281.35,,,
21/04/2017,1284.00,,,
24/04/2017,1275.18,,,
25/04/2017,1263.36,,,
26/04/2017,1268.65,,,
27/04/2017,1263.70,,,
28/04/2017,1267.65,,,
01/05/2017,1256.30,,,
02/05/2017,1256.79,,,
03/05/2017,1237.97,,,
04/05/2017,1227.25,,,
05/05/2017,1227.59,,,
08/05/2017,1225.80,,,
09/05/2017,1220.90,,,
10/05/2017,1218.65,,,
11/05/2017,1224.35,,,
12/05/2017,1228.33,,,
15/05/2017,1230.21,,,
16/05/2017,1236.40,,,
17/05/2017,1260.35,,,
18/05/2017,1246.55,,,
19/05/2017,1255.05,,,
22/05/2017,1260.06,,,
23/05/2017,1250.76,,,
24/05/2017,1258.10,,,
25/05/2017,1255.36,,,
26/05/2017,1266.66,,,
29/05/2017,1266.60,,,
30/05/2017,1262.71,,,
31/05/2017,1268.09,,,
01/06/2017,1265.26,,,
02/06/2017,1279.58,,,
05/06/2017,1279.45,,,
06/06/2017,1293.50,,,
07/06/2017,1286.41,,,
08/06/2017,1278.50,,,
09/06/2017,1265.90,,,
12/06/2017,1265.02,,,
13/06/2017,1265.35,,,
14/06/2017,1260.68,,,
15/06/2017,1253.50,,,
16/06/2017,1253.13,,,
19/06/2017,1242.75,,,
20/06/2017,1242.81,,,
21/06/2017,1246.05,,,
22/06/2017,1250.21,,,
23/06/2017,1256.40,,,
26/06/2017,1243.95,,,
27/06/2017,1246.97,,,
28/06/2017,1248.82,,,
29/06/2017,1245.24,,,
30/06/2017,1241.20,,,
03/07/2017,1220.36,,,
04/07/2017,1223.60,,,
05/07/2017,1226.45,,,
06/07/2017,1224.65,,,
07/07/2017,1212.80,,,
10/07/2017,1213.95,,,
11/07/2017,1217.31,,,
12/07/2017,1219.50,,,
13/07/2017,1216.95,,,
14/07/2017,1228.58,,,
17/07/2017,1233.90,,,
18/07/2017,1241.96,,,
19/07/2017,1240.37,,,
20/07/2017,1244.24,,,
21/07/2017,1254.40,,,
24/07/2017,1254.86,,,
25/07/2017,1248.55,,,
26/07/2017,1260.60,,,
27/07/2017,1258.50,,,
28/07/2017,1268.75,,,
31/07/2017,1269.05,,,
01/08/2017,1268.55,,,
02/08/2017,1266.20,,,
03/08/2017,1268.15,,,
04/08/2017,1257.85,,,
07/08/2017,1257.31,,,
08/08/2017,1260.24,,,
09/08/2017,1277.15,,,
10/08/2017,1286.00,,,
11/08/2017,1288.81,,,
14/08/2017,1281.86,,,
15/08/2017,1271.38,,,
16/08/2017,1282.71,,,
17/08/2017,1287.61,,,
18/08/2017,1284.10,,,
21/08/2017,1290.83,,,
22/08/2017,1284.33,,,
23/08/2017,1289.68,,,
24/08/2017,1286.20,,,
25/08/2017,1291.03,,,
28/08/2017,1309.50,,,
29/08/2017,1309.30,,,
30/08/2017,1308.36,,,
31/08/2017,1321.60,,,
01/09/2017,1324.57,,,
04/09/2017,1334.30,,,
05/09/2017,1338.36,,,
06/09/2017,1333.76,,,
07/09/2017,1348.80,,,
08/09/2017,1346.31,,,
11/09/2017,1326.92,,,
12/09/2017,1331.54,,,
13/09/2017,1322.85,,,
14/09/2017,1329.43,,,
15/09/2017,1319.22,,,
18/09/2017,1306.63,,,
19/09/2017,1311.18,,,
20/09/2017,1301.00,,,
21/09/2017,1291.01,,,
22/09/2017,1296.98,,,
25/09/2017,1310.15,,,
26/09/2017,1293.51,,,
27/09/2017,1280.72,,,
28/09/2017,1286.91,,,
29/09/2017,1279.10,,,
02/10/2017,1270.72,,,
03/10/2017,1271.60,,,
04/10/2017,1274.31,,,
05/10/2017,1267.65,,,
06/10/2017,1275.30,,,
09/10/2017,1283.90,,,
10/10/2017,1287.46,,,
11/10/2017,1291.70,,,
12/10/2017,1293.40,,,
13/10/2017,1304.47,,,
16/10/2017,1294.00,,,
17/10/2017,1284.81,,,
18/10/2017,1280.77,,,
19/10/2017,1289.40,,,
20/10/2017,1280.33,,,
23/10/2017,1281.68,,,
24/10/2017,1276.33,,,
25/10/2017,1277.01,,,
26/10/2017,1266.73,,,
27/10/2017,1272.60,,,
30/10/2017,1275.86,,,
31/10/2017,1271.20,,,
01/11/2017,1274.01,,,
02/11/2017,1275.61,,,
03/11/2017,1269.46,,,
06/11/2017,1281.51,,,
07/11/2017,1275.46,,,
08/11/2017,1280.91,,,
09/11/2017,1284.91,,,
10/11/2017,1276.06,,,
13/11/2017,1277.61,,,
14/11/2017,1280.63,,,
15/11/2017,1278.41,,,
16/11/2017,1278.40,,,
17/11/2017,1294.33,,,
20/11/2017,1276.63,,,
21/11/2017,1280.41,,,
22/11/2017,1292.05,,,
23/11/2017,1290.90,,,
24/11/2017,1287.83,,,
27/11/2017,1294.44,,,
28/11/2017,1293.61,,,
29/11/2017,1283.49,,,
30/11/2017,1274.36,,,
01/12/2017,1280.19,,,
04/12/2017,1276.14,,,
05/12/2017,1266.15,,,
06/12/2017,1263.86,,,
07/12/2017,1246.30,,,
08/12/2017,1247.76,,,
11/12/2017,1241.87,,,
12/12/2017,1243.46,,,
13/12/2017,1255.37,,,
14/12/2017,1252.78,,,
15/12/2017,1255.18,,,
18/12/2017,1261.31,,,
19/12/2017,1261.66,,,
20/12/2017,1265.59,,,
21/12/2017,1266.70,,,
22/12/2017,1274.61,,,
25/12/2017,1274.86,,,
26/12/2017,1283.24,,,
27/12/2017,1287.01,,,
28/12/2017,1294.75,,,
29/12/2017,1302.45,,,
02/01/2018,1318.09,,,
03/01/2018,1312.76,,,
04/01/2018,1322.90,,,
05/01/2018,1319.81,,,
08/01/2018,1320.49,,,
09/01/2018,1312.58,,,
10/01/2018,1316.81,,,
11/01/2018,1322.34,,,
12/01/2018,1338.34,,,
15/01/2018,1339.66,,,
16/01/2018,1338.54,,,
17/01/2018,1327.65,,,
18/01/2018,1327.10,,,
19/01/2018,1331.41,,,
22/01/2018,1333.70,,,
23/01/2018,1341.01,,,
24/01/2018,1358.09,,,
25/01/2018,1347.65,,,
26/01/2018,1349.76,,,
29/01/2018,1339.96,,,
30/01/2018,1338.16,,,
31/01/2018,1344.70,,,
01/02/2018,1348.81,,,
02/02/2018,1332.92,,,
05/02/2018,1339.21,,,
06/02/2018,1324.93,,,
07/02/2018,1318.11,,,
08/02/2018,1318.88,,,
09/02/2018,1316.64,,,
12/02/2018,1322.83,,,
13/02/2018,1329.47,,,
14/02/2018,1350.68,,,
15/02/2018,1353.20,,,
16/02/2018,1347.78,,,
19/02/2018,1346.31,,,
20/02/2018,1329.42,,,
21/02/2018,1323.86,,,
22/02/2018,1331.43,,,
23/02/2018,1328.87,,,
26/02/2018,1333.10,,,
27/02/2018,1318.14,,,
28/02/2018,1317.66,,,
01/03/2018,1316.16,,,
02/03/2018,1322.17,,,
05/03/2018,1319.95,,,
06/03/2018,1334.06,,,
07/03/2018,1325.49,,,
08/03/2018,1321.96,,,
09/03/2018,1323.64,,,
12/03/2018,1322.66,,,
13/03/2018,1326.02,,,
14/03/2018,1324.60,,,
15/03/2018,1315.86,,,
16/03/2018,1313.00,,,
19/03/2018,1316.56,,,
20/03/2018,1310.81,,,
21/03/2018,1331.80,,,
22/03/2018,1328.58,,,
23/03/2018,1346.76,,,
26/03/2018,1353.06,,,
27/03/2018,1344.31,,,
28/03/2018,1324.61,,,
29/03/2018,1324.00,,,
02/04/2018,1340.96,,,
03/04/2018,1332.45,,,
04/04/2018,1332.96,,,
05/04/2018,1326.15,,,
06/04/2018,1332.89,,,
09/04/2018,1335.87,,,
10/04/2018,1339.10,,,
11/04/2018,1352.91,,,
12/04/2018,1335.08,,,
13/04/2018,1345.01,,,
16/04/2018,1345.54,,,
17/04/2018,1346.91,,,
18/04/2018,1348.92,,,
19/04/2018,1345.18,,,
20/04/2018,1334.72,,,
23/04/2018,1324.00,,,
24/04/2018,1330.28,,,
25/04/2018,1322.94,,,
26/04/2018,1316.88,,,
27/04/2018,1321.89,,,
30/04/2018,1314.95,,,
01/05/2018,1303.60,,,
02/05/2018,1304.46,,,
03/05/2018,1311.24,,,
04/05/2018,1314.65,,,
07/05/2018,1313.92,,,
08/05/2018,1314.08,,,
09/05/2018,1312.40,,,
10/05/2018,1321.01,,,
11/05/2018,1317.68,,,
14/05/2018,1312.42,,,
15/05/2018,1290.24,,,
16/05/2018,1290.22,,,
17/05/2018,1290.00,,,
18/05/2018,1291.50,,,
21/05/2018,1292.29,,,
22/05/2018,1290.92,,,
23/05/2018,1293.00,,,
24/05/2018,1304.47,,,
25/05/2018,1301.17,,,
28/05/2018,1297.70,,,
29/05/2018,1297.96,,,
30/05/2018,1301.03,,,
31/05/2018,1297.92,,,
01/06/2018,1292.74,,,
04/06/2018,1291.58,,,
05/06/2018,1295.73,,,
06/06/2018,1296.00,,,
07/06/2018,1296.72,,,
08/06/2018,1298.00,,,
11/06/2018,1299.74,,,
12/06/2018,1295.57,,,
13/06/2018,1299.31,,,
14/06/2018,1301.83,,,
15/06/2018,1279.00,,,
18/06/2018,1277.91,,,
19/06/2018,1274.37,,,
20/06/2018,1267.70,,,
21/06/2018,1266.81,,,
22/06/2018,1268.49,,,
25/06/2018,1265.00,,,
26/06/2018,1258.64,,,
27/06/2018,1251.62,,,
28/06/2018,1247.88,,,
29/06/2018,1252.25,,,
02/07/2018,1241.58,,,
03/07/2018,1252.43,,,
04/07/2018,1256.20,,,
05/07/2018,1257.33,,,
06/07/2018,1254.20,,,
09/07/2018,1257.37,,,
10/07/2018,1255.23,,,
11/07/2018,1241.76,,,
12/07/2018,1246.77,,,
13/07/2018,1241.00,,,
16/07/2018,1240.07,,,
17/07/2018,1227.12,,,
18/07/2018,1226.43,,,
19/07/2018,1222.40,,,
20/07/2018,1231.37,,,
23/07/2018,1224.15,,,
24/07/2018,1224.15,,,
25/07/2018,1231.16,,,
26/07/2018,1222.27,,,
27/07/2018,1222.97,,,
30/07/2018,1221.30,,,
31/07/2018,1223.41,,,
01/08/2018,1215.49,,,
02/08/2018,1207.56,,,
03/08/2018,1213.03,,,
